stc_label	sentence	category
OUT_referral type	referral type	OUT
OUT_diabetes rate	diabetes rate	OUT
OUT_stroke	stroke	OUT
OUT_demographic	demographic	OUT
OUT_b- pinene	b- pinene	OUT
OUT_population	population	OUT
OUT_payment type subcategory	payment type subcategory	OUT
OUT_dollar amount invested	dollar amount invested	OUT
OUT_cedrol	cedrol	OUT
OUT_veteran status	veteran status	OUT
OUT_age group	age group	OUT
OUT_2017	2017	OUT
OUT_geraniol	geraniol	OUT
OUT_minutes	minutes	OUT
OUT_check out da	check out da	OUT
OUT_carene	carene	OUT
OUT_year	year	OUT
OUT_sex upon intake	sex upon intake	OUT
OUT_fy month order	fy month order	OUT
OUT_provider other organization name	provider other organization name	OUT
OUT_relative care	relative care	OUT
OUT_primary drug	primary drug	OUT
OUT_total entry	total entry	OUT
OUT_paid per service	paid per service	OUT
OUT_title	title	OUT
OUT_role description	role description	OUT
OUT_animal id	animal id	OUT
OUT_std clinic patients	std clinic patients	OUT
OUT_services rendered	services rendered	OUT
OUT_community registry	community registry	OUT
OUT_therapeutic foster care	therapeutic foster care	OUT
OUT_color	color	OUT
OUT_description of dog	description of dog	OUT
OUT_date opened	date opened	OUT
OUT_plan selections	plan selections	OUT
OUT_first name	first name	OUT
OUT_neighborhood planning areas	neighborhood planning areas	OUT
OUT_cost per beneficiary	cost per beneficiary	OUT
OUT_percent of prescriptions	percent of prescriptions	OUT
OUT_research information link	research information link	OUT
OUT_data as of	data as of	OUT
OUT_unknown	unknown	OUT
OUT_residents weekly all deaths	residents weekly all deaths	OUT
OUT_adm year	adm year	OUT
OUT_month	month	OUT
OUT_number of employees	number of employees	OUT
OUT_date closed	date closed	OUT
OUT_completion rate - 1 year or less	completion rate - 1 year or less	OUT
OUT_completers - gender	completers - gender	OUT
OUT_study phase	study phase	OUT
OUT_ab boarding homes - dds payments	ab boarding homes - dds payments	OUT
OUT_department name	department name	OUT
OUT_organization name	organization name	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_total plan selections	total plan selections	OUT
OUT_office visit type	office visit type	OUT
OUT_b- caryophyllene	b- caryophyllene	OUT
OUT_small area code	small area code	OUT
OUT_boundaries single member districts	boundaries single member districts	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_fiscal year start	fiscal year start	OUT
OUT_fiscal year	fiscal year	OUT
OUT_state name	state name	OUT
OUT_fiscal quarter end date	fiscal quarter end date	OUT
OUT_for more information	for more information	OUT
OUT_ab total paid cases	ab total paid cases	OUT
OUT_program	program	OUT
OUT_fiscal quarter start date	fiscal quarter start date	OUT
OUT_source	source	OUT
OUT_month year	month year	OUT
OUT_zoning review cases data	zoning review cases data	OUT
OUT_warning	warning	OUT
OUT_county fips code	county fips code	OUT
OUT_town	town	OUT
OUT_calls	calls	OUT
OUT_single member council districts	single member council districts	OUT
OUT_terpineol	terpineol	OUT
OUT_fiscal year end	fiscal year end	OUT
OUT_fiscal quarter	fiscal quarter	OUT
OUT_date	date	OUT
OUT_enrollees - age	enrollees - age	OUT
OUT_county name	county name	OUT
OUT_fiscal quarter key	fiscal quarter key	OUT
OUT_total rate	total rate	OUT
OUT_number of prescriptions	number of prescriptions	OUT
