stc_label	sentence	category
OUT_2012 duchesne	2012 duchesne	OUT
OUT_total denominator	total denominator	OUT
OUT_2009 us	2009 us	OUT
OUT_2008 us	2008 us	OUT
OUT_outlier effective date	outlier effective date	OUT
OUT_2007	2007	OUT
OUT_2009	2009	OUT
OUT_2000 life expectancy	2000 life expectancy	OUT
OUT_2008 duchesne	2008 duchesne	OUT
OUT_cases 2007	cases 2007	OUT
OUT_2002	2002	OUT
OUT_2003	2003	OUT
OUT_cases 2009	cases 2009	OUT
OUT_cases 2007 - 2011	cases 2007 - 2011	OUT
OUT_15 to 19 years old	15 to 19 years old	OUT
OUT_30 to 34 years old	30 to 34 years old	OUT
OUT_25 to 29 years old	25 to 29 years old	OUT
OUT_years averaged	years averaged	OUT
OUT_40 to 44 years old	40 to 44 years old	OUT
OUT_fertility rate 2001 upper ci	fertility rate 2001 upper ci	OUT
OUT_fertility rate 2007 upper ci	fertility rate 2007 upper ci	OUT
OUT_fertility rate 2000 lower ci	fertility rate 2000 lower ci	OUT
OUT_fertility rate 1999 upper ci	fertility rate 1999 upper ci	OUT
OUT_10 to 14 years old	10 to 14 years old	OUT
OUT_60 to 64 years old	60 to 64 years old	OUT
OUT_50 to 54 years old	50 to 54 years old	OUT
OUT_20 to 24 years old	20 to 24 years old	OUT
