stc_label	sentence	category
OUT_percent of prescriptions	percent of prescriptions	OUT
OUT_total critical	total critical	OUT
OUT_month	month	OUT
OUT_study phase	study phase	OUT
OUT_date time	date time	OUT
OUT_completion rate - 1 year or less	completion rate - 1 year or less	OUT
OUT_ab boarding homes - dds payments	ab boarding homes - dds payments	OUT
OUT_ab total boarding homes - payments	ab total boarding homes - payments	OUT
OUT_morphine milligram equivalents	morphine milligram equivalents	OUT
OUT_genders served	genders served	OUT
OUT_reporting period	reporting period	OUT
OUT_quarter number	quarter number	OUT
OUT_small area code	small area code	OUT
OUT_enrollment status - previously enrolled	enrollment status - previously enrolled	OUT
OUT_paid per beneficiary	paid per beneficiary	OUT
OUT_completers	completers	OUT
OUT_medicare	medicare	OUT
OUT_beneficiaries	beneficiaries	OUT
OUT_outpatient interim rates	outpatient interim rates	OUT
OUT_number of programs	number of programs	OUT
OUT_fiscal year	fiscal year	OUT
OUT_fiscal quarter end date	fiscal quarter end date	OUT
OUT_month year	month year	OUT
OUT_value of interest	value of interest	OUT
OUT_call to door interval target	call to door interval target	OUT
OUT_county fips code	county fips code	OUT
OUT_principal investigator	principal investigator	OUT
OUT_rx per beneficiary	rx per beneficiary	OUT
OUT_ab boarding homes - other - cases	ab boarding homes - other - cases	OUT
OUT_single member council districts	single member council districts	OUT
OUT_drug type	drug type	OUT
OUT_fiscal year end	fiscal year end	OUT
OUT_enrollees - age	enrollees - age	OUT
OUT_dependency	dependency	OUT
OUT_date	date	OUT
OUT_county name	county name	OUT
OUT_number of prescriptions	number of prescriptions	OUT
