stc_label	sentence	category
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_incident address street number	incident address street number	OUT
OUT_unweighted patient experience of care domain score	unweighted patient experience of care domain score	OUT
OUT_unweighted normalized outcome domain score	unweighted normalized outcome domain score	OUT
OUT_website	website	OUT
OUT_primary site	primary site	OUT
OUT_shape st le	shape st le	OUT
OUT_street address	street address	OUT
OUT_phone	phone	OUT
OUT_hours monday	hours monday	OUT
OUT_address	address	OUT
OUT_survey date	survey date	OUT
OUT_overall rating	overall rating	OUT
OUT_inspection date	inspection date	OUT
OUT_planning regions	planning regions	OUT
OUT_location name	location name	OUT
OUT_address line 2	address line 2	OUT
OUT_processing date	processing date	OUT
OUT_location	location	OUT
OUT_city	city	OUT
OUT_facility name	facility name	OUT
OUT_complaint deficiency	complaint deficiency	OUT
OUT_town index	town index	OUT
OUT_survey type	survey type	OUT
OUT_federal provider number	federal provider number	OUT
OUT_zip code 2	zip code 2	OUT
OUT_hospital location	hospital location	OUT
OUT_zip codes	zip codes	OUT
OUT_provider state	provider state	OUT
OUT_score	score	OUT
OUT_census tracts	census tracts	OUT
OUT_hospital name	hospital name	OUT
OUT_utah senate districts	utah senate districts	OUT
OUT_zip code	zip code	OUT
OUT_latitude	latitude	OUT
OUT_inspection cycle	inspection cycle	OUT
OUT_zip	zip	OUT
OUT_provider zip code	provider zip code	OUT
OUT_municipalities	municipalities	OUT
OUT_location 1	location 1	OUT
OUT_central line days	central line days	OUT
OUT_sir interpretation	sir interpretation	OUT
OUT_measure start date	measure start date	OUT
OUT_deficiency description	deficiency description	OUT
OUT_community area number	community area number	OUT
OUT_observed infections	observed infections	OUT
OUT_hospital	hospital	OUT
OUT_st	st	OUT
OUT_census tract boundaries	census tract boundaries	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_predicted infections	predicted infections	OUT
OUT_school districts	school districts	OUT
OUT_county	county	OUT
OUT_sir icon	sir icon	OUT
OUT_access type	access type	OUT
OUT_counties	counties	OUT
OUT_us states	us states	OUT
OUT_counties in utah	counties in utah	OUT
OUT_new york	new york	OUT
OUT_camphene	camphene	OUT
OUT_vermont	vermont	OUT
OUT_arkansas	arkansas	OUT
OUT_tennessee	tennessee	OUT
OUT_iowa	iowa	OUT
OUT_percent female	percent female	OUT
OUT_2014 deaths	2014 deaths	OUT
OUT_average age of death	average age of death	OUT
OUT_80 to 84 years old	80 to 84 years old	OUT
