stc_label	sentence	category
OUT_animal id	animal id	OUT
OUT_residential	residential	OUT
OUT_zone	zone	OUT
IN_primary service to community	primary service to community	IN
OUT_2013 box elder	2013 box elder	OUT
OUT_year	year	OUT
OUT_special study	special study	OUT
OUT_health care provider	health care provider	OUT
OUT_payment type	payment type	OUT
OUT_id	id	OUT
OUT_deaths	deaths	OUT
OUT_population	population	OUT
OUT_sex	sex	OUT
OUT_manner of death	manner of death	OUT
OUT_oct- dec numerator	oct- dec numerator	OUT
OUT_lung cancer	lung cancer	OUT
OUT_2016	2016	OUT
OUT_ethnicity	ethnicity	OUT
OUT_food insecure population	food insecure population	OUT
OUT_2008 box elder	2008 box elder	OUT
OUT_infant mortality rate	infant mortality rate	OUT
OUT_check in dat	check in dat	OUT
OUT_any current supply of eye protection	any current supply of eye protection	OUT
OUT_food insecure percentage	food insecure percentage	OUT
OUT_2010 carbon	2010 carbon	OUT
OUT_2011 us	2011 us	OUT
OUT_2013 us	2013 us	OUT
OUT_census tract population	census tract population	OUT
OUT_total denominator	total denominator	OUT
OUT_any current supply of hand sanitizer	any current supply of hand sanitizer	OUT
OUT_2009 us	2009 us	OUT
OUT_2008 us	2008 us	OUT
OUT_2009 carbon	2009 carbon	OUT
OUT_descriptor 1 311	descriptor 1 311	OUT
OUT_2008	2008	OUT
OUT_2009	2009	OUT
OUT_cases 2008	cases 2008	OUT
OUT_2008 duchesne	2008 duchesne	OUT
OUT_census tract	census tract	OUT
OUT_cases 2007	cases 2007	OUT
OUT_2002	2002	OUT
OUT_2001	2001	OUT
OUT_2004	2004	OUT
OUT_2003	2003	OUT
OUT_2000	2000	OUT
OUT_all ages	all ages	OUT
OUT_delay in publication of research payment indicator	delay in publication of research payment indicator	OUT
OUT_25 to 29 years old	25 to 29 years old	OUT
OUT_applicable manufacturer or applicable gpo making payment name	applicable manufacturer or applicable gpo making payment name	OUT
OUT_outlier effective date	outlier effective date	OUT
OUT_70 to 74 years old	70 to 74 years old	OUT
OUT_births 2000	births 2000	OUT
OUT_percent 2001	percent 2001	OUT
OUT_percent 2002 upper ci	percent 2002 upper ci	OUT
OUT_percent 2009 upper ci	percent 2009 upper ci	OUT
OUT_physician first name	physician first name	OUT
OUT_percent 2005 upper ci	percent 2005 upper ci	OUT
OUT_fertility rate 2005	fertility rate 2005	OUT
OUT_recipient country	recipient country	OUT
OUT_fertility rate 2009 upper ci	fertility rate 2009 upper ci	OUT
OUT_fertility rate 2002 upper ci	fertility rate 2002 upper ci	OUT
OUT_fertility rate 2003	fertility rate 2003	OUT
OUT_10 to 14 years old	10 to 14 years old	OUT
OUT_fax	fax	OUT
OUT_store type	store type	OUT
OUT_20 to 24 years old	20 to 24 years old	OUT
OUT_50 to 54 years old	50 to 54 years old	OUT
OUT_complaint number	complaint number	OUT
IN_state	state	IN
OUT_tb clinic patients	tb clinic patients	OUT
OUT_staffing rating	staffing rating	OUT
OUT_measure description	measure description	OUT
OUT_total # of patients who were treated	total # of patients who were treated	OUT
OUT_# of patients who received appropriate treatment	# of patients who received appropriate treatment	OUT
OUT_incident address street number	incident address street number	OUT
OUT_primary site	primary site	OUT
OUT_laboratory type is state health dept	laboratory type is state health dept	OUT
IN_address 1	address 1	IN
OUT_isoborneol	isoborneol	OUT
OUT_survey date	survey date	OUT
OUT_procedures performed	procedures performed	OUT
OUT_# of diabetes patients receiving appropriate care	# of diabetes patients receiving appropriate care	OUT
OUT_phone number	phone number	OUT
IN_location name	location name	IN
OUT_address line 2	address line 2	OUT
OUT_address line 1	address line 1	OUT
OUT_location	location	OUT
IN_city	city	IN
OUT_facility name	facility name	OUT
OUT_provider name	provider name	OUT
OUT_federal provider number	federal provider number	OUT
OUT_zip codes	zip codes	OUT
OUT_provider city	provider city	OUT
OUT_provider address	provider address	OUT
OUT_community area name	community area name	OUT
OUT_catheter days	catheter days	OUT
OUT_inspection cycle	inspection cycle	OUT
IN_zip code	zip code	IN
OUT_hospital name	hospital name	OUT
OUT_provider zip code	provider zip code	OUT
OUT_deficiency corrected	deficiency corrected	OUT
OUT_2010 house districts	2010 house districts	OUT
OUT_central line days	central line days	OUT
OUT_municipalities	municipalities	OUT
OUT_sir interpretation	sir interpretation	OUT
OUT_location 1	location 1	OUT
OUT_2010 senate districts	2010 senate districts	OUT
OUT_country region	country region	OUT
OUT_observed infections	observed infections	OUT
OUT_benchmark icon	benchmark icon	OUT
OUT_community area	community area	OUT
OUT_predicted infections	predicted infections	OUT
OUT_deficiency tag number	deficiency tag number	OUT
OUT_school districts	school districts	OUT
OUT_national bsi mean	national bsi mean	OUT
OUT_sir icon	sir icon	OUT
OUT_county	county	OUT
OUT_access type	access type	OUT
OUT_counties	counties	OUT
OUT_sir	sir	OUT
OUT_percentile on 2014 national sir distribution	percentile on 2014 national sir distribution	OUT
OUT_massachusetts	massachusetts	OUT
OUT_rhode island	rhode island	OUT
OUT_florida	florida	OUT
OUT_pennsylvania	pennsylvania	OUT
OUT_percentile on 2014 national distribution	percentile on 2014 national distribution	OUT
OUT_idaho	idaho	OUT
OUT_maryland	maryland	OUT
OUT_missouri	missouri	OUT
OUT_new hampshire	new hampshire	OUT
OUT_new jersey	new jersey	OUT
OUT_minnesota	minnesota	OUT
OUT_new mexico	new mexico	OUT
OUT_indiana	indiana	OUT
OUT_iowa	iowa	OUT
OUT_south carolina	south carolina	OUT
OUT_percent male	percent male	OUT
OUT_fips	fips	OUT
OUT_percent hispanic	percent hispanic	OUT
OUT_average age	average age	OUT
OUT_2015 deaths	2015 deaths	OUT
OUT_2011 deaths	2011 deaths	OUT
OUT_2016 deaths	2016 deaths	OUT
OUT_2013 deaths	2013 deaths	OUT
OUT_80 to 84 years old	80 to 84 years old	OUT
