stc_label	sentence	category
OUT_prod form 2	prod form 2	OUT
OUT_iso- butane production	iso- butane production	OUT
OUT_prod form 1	prod form 1	OUT
OUT_condensate beginning stocks	condensate beginning stocks	OUT
OUT_prod form 4	prod form 4	OUT
OUT_prod form 3	prod form 3	OUT
OUT_season	season	OUT
OUT_farm	farm	OUT
OUT_quantity	quantity	OUT
OUT_condensate receipts	condensate receipts	OUT
OUT_gasoline production	gasoline production	OUT
OUT_other ending stocks	other ending stocks	OUT
OUT_other receipts	other receipts	OUT
OUT_ethane ending stocks	ethane ending stocks	OUT
OUT_butane beginning stocks	butane beginning stocks	OUT
OUT_other deliveries	other deliveries	OUT
OUT_ethane production	ethane production	OUT
OUT_ethane beginning stocks	ethane beginning stocks	OUT
OUT_propane ending stocks	propane ending stocks	OUT
OUT_gasoline ending stocks	gasoline ending stocks	OUT
OUT_company	company	OUT
