stc_label	sentence	category
OUT_oh mg l	oh mg l	OUT
OUT_parameter name	parameter name	OUT
OUT_zip code	zip code	OUT
OUT_registration number	registration number	OUT
OUT_written comments due	written comments due	OUT
OUT_counties	counties	OUT
OUT_county	county	OUT
OUT_testing device type name	testing device type name	OUT
OUT_pa house districts	pa house districts	OUT
OUT_event type	event type	OUT
OUT_site num	site num	OUT
OUT_state name	state name	OUT
OUT_conservation	conservation	OUT
OUT_pct diff	pct diff	OUT
OUT_location 1	location 1	OUT
OUT_result value type name	result value type name	OUT
OUT_gis acres	gis acres	OUT
OUT_fe mg l	fe mg l	OUT
OUT_city name	city name	OUT
OUT_comments	comments	OUT
OUT_facility name	facility name	OUT
OUT_total state generation	total state generation	OUT
OUT_field name	field name	OUT
OUT_total renewable generation	total renewable generation	OUT
OUT_company address	company address	OUT
OUT_organization identifier	organization identifier	OUT
OUT_spud date	spud date	OUT
OUT_monitoring location identifier	monitoring location identifier	OUT
OUT_street address	street address	OUT
OUT_facility state	facility state	OUT
OUT_phone number	phone number	OUT
OUT_permit expiration date	permit expiration date	OUT
OUT_company name	company name	OUT
OUT_inspection date	inspection date	OUT
OUT_rep acres	rep acres	OUT
OUT_company state	company state	OUT
OUT_company city	company city	OUT
OUT_year est	year est	OUT
OUT_permit type	permit type	OUT
OUT_inspection type	inspection type	OUT
OUT_surface ownership % private	surface ownership % private	OUT
OUT_short description	short description	OUT
OUT_website	website	OUT
OUT_permit id	permit id	OUT
OUT_biomass wood & derived fuels	biomass wood & derived fuels	OUT
OUT_unconventional ind	unconventional ind	OUT
OUT_resid	resid	OUT
OUT_application id	application id	OUT
OUT_utah pipeline only	utah pipeline only	OUT
OUT_characteristic name	characteristic name	OUT
OUT_borough	borough	OUT
OUT_property name	property name	OUT
OUT_ins sec gpcd	ins sec gpcd	OUT
OUT_wyoming pipeline only	wyoming pipeline only	OUT
OUT_agree type	agree type	OUT
OUT_contact name	contact name	OUT
OUT_canada pipeline only	canada pipeline only	OUT
OUT_mineral ownership % state	mineral ownership % state	OUT
OUT_% total demonstrated reserve base	% total demonstrated reserve base	OUT
OUT_property type	property type	OUT
OUT_surface ownership % federal	surface ownership % federal	OUT
