stc_label	sentence	category
OUT_detection quantitation limit type name	detection quantitation limit type name	OUT
OUT_section part	section part	OUT
OUT_valid day count	valid day count	OUT
OUT_pennsylvania county boundaries	pennsylvania county boundaries	OUT
OUT_pa senatorial districts	pa senatorial districts	OUT
OUT_facility name	facility name	OUT
OUT_analytical procedure	analytical procedure	OUT
OUT_zip code	zip code	OUT
OUT_state	state	OUT
OUT_percent renewable	percent renewable	OUT
OUT_county name	county name	OUT
OUT_zip codes	zip codes	OUT
OUT_observation percent	observation percent	OUT
OUT_test end date	test end date	OUT
OUT_county	county	OUT
OUT_source	source	OUT
OUT_counties	counties	OUT
OUT_school districts	school districts	OUT
OUT_underground demonstrated reserve base	underground demonstrated reserve base	OUT
OUT_observation count	observation count	OUT
OUT_date of last change	date of last change	OUT
OUT_floor level tested	floor level tested	OUT
OUT_sample duration	sample duration	OUT
OUT_dry production	dry production	OUT
OUT_total wet after lease separation	total wet after lease separation	OUT
OUT_municipalities	municipalities	OUT
OUT_from gas wells	from gas wells	OUT
OUT_production from stripper oil wells bbls	production from stripper oil wells bbls	OUT
OUT_production from stripper gas wells thousand cf	production from stripper gas wells thousand cf	OUT
OUT_average daily production per well thousand cf	average daily production per well thousand cf	OUT
OUT_vented and flared	vented and flared	OUT
OUT_total 2005 gas production million cf	total 2005 gas production million cf	OUT
