stc_label	sentence	category
OUT_unspecified	unspecified	OUT
OUT_permit expiration date	permit expiration date	OUT
OUT_data identifier	data identifier	OUT
OUT_state land	state land	OUT
OUT_1st max date time	1st max date time	OUT
OUT_company state	company state	OUT
OUT_company name	company name	OUT
OUT_datum	datum	OUT
OUT_facility city	facility city	OUT
OUT_ind rev	ind rev	OUT
OUT_1st max value	1st max value	OUT
OUT_total renewable generation	total renewable generation	OUT
OUT_geothermal	geothermal	OUT
OUT_poc	poc	OUT
OUT_certification indicator	certification indicator	OUT
OUT_facility location	facility location	OUT
OUT_total gpcd	total gpcd	OUT
OUT_facility state	facility state	OUT
OUT_4th max date time	4th max date time	OUT
OUT_pollutant standard	pollutant standard	OUT
OUT_municipality name	municipality name	OUT
OUT_total state generation	total state generation	OUT
OUT_activity identifier	activity identifier	OUT
OUT_county land	county land	OUT
OUT_city name	city name	OUT
OUT_facility name	facility name	OUT
OUT_organization formal name	organization formal name	OUT
OUT_location 1	location 1	OUT
OUT_state name	state name	OUT
OUT_method description text	method description text	OUT
OUT_new york zip codes	new york zip codes	OUT
OUT_test result identifier	test result identifier	OUT
OUT_state code	state code	OUT
OUT_2nd max non overlapping value	2nd max non overlapping value	OUT
OUT_wasatch plateau	wasatch plateau	OUT
OUT_method name	method name	OUT
IN_county	county	IN
OUT_2nd max value	2nd max value	OUT
OUT_zip codes	zip codes	OUT
OUT_county code	county code	OUT
OUT_result time basis text	result time basis text	OUT
OUT_counties	counties	OUT
OUT_test method type code	test method type code	OUT
OUT_conventional hydroelectric	conventional hydroelectric	OUT
OUT_subject taxonomic name	subject taxonomic name	OUT
OUT_units of measure	units of measure	OUT
OUT_surface demonstrated reserve base	surface demonstrated reserve base	OUT
OUT_observation count	observation count	OUT
OUT_school districts	school districts	OUT
OUT_total rev	total rev	OUT
OUT_springs sup	springs sup	OUT
OUT_metric used	metric used	OUT
OUT_longitude	longitude	OUT
OUT_municipality boundary	municipality boundary	OUT
OUT_result particle size basis text	result particle size basis text	OUT
OUT_total dry	total dry	OUT
OUT_municipalities	municipalities	OUT
OUT_date of last change	date of last change	OUT
OUT_total wet after lease separation	total wet after lease separation	OUT
OUT_from shale gas wells	from shale gas wells	OUT
OUT_number of stripper gas wells	number of stripper gas wells	OUT
OUT_gas wells plugged and abandoned	gas wells plugged and abandoned	OUT
OUT_from oil wells	from oil wells	OUT
OUT_dry production	dry production	OUT
OUT_percent production from stripper gas wells	percent production from stripper gas wells	OUT
OUT_average daily production per well thousand cf	average daily production per well thousand cf	OUT
OUT_vented and flared	vented and flared	OUT
OUT_total 2005 gas production million cf	total 2005 gas production million cf	OUT
OUT_total 2002 gas production million cf	total 2002 gas production million cf	OUT
