stc_label	sentence	category
OUT_scientific name	scientific name	OUT
OUT_final disposition	final disposition	OUT
OUT_the geom	the geom	OUT
OUT_utility number	utility number	OUT
OUT_other industrial	other industrial	OUT
OUT_attendees	attendees	OUT
IN_residential	residential	IN
OUT_date	date	OUT
OUT_month	month	OUT
OUT_mitigation year ended	mitigation year ended	OUT
OUT_well code	well code	OUT
OUT_value of coal produced mill nom dollars	value of coal produced mill nom dollars	OUT
OUT_premium gas price	premium gas price	OUT
OUT_all grades gas price	all grades gas price	OUT
OUT_municipality	municipality	OUT
OUT_com price	com price	OUT
OUT_garbage	garbage	OUT
OUT_fiscal year	fiscal year	OUT
OUT_utility name	utility name	OUT
IN_industrial	industrial	IN
OUT_value of crude oil real dollars	value of crude oil real dollars	OUT
OUT_electric utilities	electric utilities	OUT
OUT_regular gas price	regular gas price	OUT
OUT_value of coal produced million real dollars	value of coal produced million real dollars	OUT
OUT_total price	total price	OUT
OUT_29	29	OUT
OUT_production	production	OUT
OUT_value of crude oil nominal dollars	value of crude oil nominal dollars	OUT
OUT_status	status	OUT
IN_vehicle fuel	vehicle fuel	IN
IN_commercial	commercial	IN
OUT_wild num	wild num	OUT
OUT_total consumption	total consumption	OUT
OUT_year	year	OUT
OUT_petroleum products	petroleum products	OUT
OUT_condensate production	condensate production	OUT
OUT_butane production	butane production	OUT
OUT_sego	sego	OUT
OUT_total funds	total funds	OUT
OUT_audience	audience	OUT
IN_electric power	electric power	IN
OUT_total	total	OUT
OUT_population	population	OUT
OUT_commercial deliveries	commercial deliveries	OUT
OUT_residential deliveries	residential deliveries	OUT
OUT_2	2	OUT
OUT_overseas exports	overseas exports	OUT
OUT_% of total	% of total	OUT
OUT_31	31	OUT
OUT_natural gas	natural gas	OUT
OUT_propane receipts	propane receipts	OUT
OUT_10	10	OUT
OUT_prod form 2	prod form 2	OUT
OUT_iso- butane receipts	iso- butane receipts	OUT
OUT_8	8	OUT
OUT_prod form 1	prod form 1	OUT
OUT_prod form 4	prod form 4	OUT
OUT_23	23	OUT
OUT_30	30	OUT
OUT_season	season	OUT
OUT_prod form 3	prod form 3	OUT
OUT_quantity	quantity	OUT
OUT_others	others	OUT
OUT_butane receipts	butane receipts	OUT
OUT_ethane production	ethane production	OUT
OUT_condensate ending stocks	condensate ending stocks	OUT
OUT_20	20	OUT
OUT_butane beginning stocks	butane beginning stocks	OUT
OUT_13	13	OUT
OUT_25	25	OUT
OUT_emery	emery	OUT
OUT_iso- butane ending stocks	iso- butane ending stocks	OUT
OUT_ethane beginning stocks	ethane beginning stocks	OUT
OUT_propane beginning stocks	propane beginning stocks	OUT
