stc_label	sentence	category
IN_lat ss	lat ss	IN
OUT_pollutant standard	pollutant standard	OUT
OUT_testing device type name	testing device type name	OUT
OUT_measure qualifier code	measure qualifier code	OUT
OUT_comment end date	comment end date	OUT
OUT_result comment text	result comment text	OUT
IN_lat dd	lat dd	IN
OUT_facility city	facility city	OUT
OUT_total renewable generation	total renewable generation	OUT
OUT_company name	company name	OUT
OUT_units of measure	units of measure	OUT
OUT_geothermal	geothermal	OUT
IN_unit id	unit id	IN
OUT_method description text	method description text	OUT
OUT_company address	company address	OUT
OUT_facility state	facility state	OUT
OUT_total state generation	total state generation	OUT
OUT_site num	site num	OUT
IN_fire number	fire number	IN
OUT_test method type code	test method type code	OUT
IN_fire id	fire id	IN
OUT_new york zip codes	new york zip codes	OUT
OUT_parameter code	parameter code	OUT
IN_total acres	total acres	IN
OUT_analysis start date	analysis start date	OUT
OUT_facility zip	facility zip	OUT
OUT_city name	city name	OUT
OUT_location 1	location 1	OUT
IN_subunit id	subunit id	IN
OUT_pa house districts	pa house districts	OUT
OUT_vented and flared	vented and flared	OUT
OUT_pennsylvania county boundaries	pennsylvania county boundaries	OUT
OUT_from oil wells	from oil wells	OUT
IN_state	state	IN
OUT_state code	state code	OUT
OUT_preparation start date	preparation start date	OUT
OUT_sample tissue anatomy name	sample tissue anatomy name	OUT
OUT_pa school districts	pa school districts	OUT
OUT_conventional hydroelectric	conventional hydroelectric	OUT
OUT_from gas wells	from gas wells	OUT
OUT_method name	method name	OUT
IN_sub section	sub section	IN
OUT_observation percent	observation percent	OUT
OUT_local site name	local site name	OUT
OUT_zip codes	zip codes	OUT
IN_specific cause	specific cause	IN
OUT_county name	county name	OUT
OUT_facility	facility	OUT
OUT_date of last change	date of last change	OUT
IN_notes	notes	IN
IN_township	township	IN
IN_section	section	IN
OUT_surface demonstrated reserve base	surface demonstrated reserve base	OUT
OUT_municipality boundary	municipality boundary	OUT
IN_county	county	IN
OUT_counties	counties	OUT
OUT_school districts	school districts	OUT
IN_statistical cause	statistical cause	IN
OUT_average daily production per well thousand cf	average daily production per well thousand cf	OUT
OUT_gas wells plugged and abandoned	gas wells plugged and abandoned	OUT
OUT_total dry	total dry	OUT
OUT_total demonstrated reserve base	total demonstrated reserve base	OUT
IN_range	range	IN
OUT_total wet after lease separation	total wet after lease separation	OUT
OUT_production from stripper gas wells thousand cf	production from stripper gas wells thousand cf	OUT
OUT_municipalities	municipalities	OUT
OUT_percent production from stripper gas wells	percent production from stripper gas wells	OUT
OUT_production from stripper oil wells bbls	production from stripper oil wells bbls	OUT
OUT_percent production from stripper oil wells	percent production from stripper oil wells	OUT
OUT_total 2005 gas production million cf	total 2005 gas production million cf	OUT
OUT_total 2002 gas production million cf	total 2002 gas production million cf	OUT
